bb_id,x1,y1,x2,y2,class_name
1079,341,46,589,320,person
1080,380,152,424,224,cell phone
1081,8,22,451,425,person
1082,233,66,461,203,person
1083,128,120,477,350,horse
1084,109,37,359,521,person
1085,41,345,365,587,snowboard
1086,172,138,361,427,person
1087,83,353,355,562,snowboard
1088,240,169,306,213,person
1089,98,156,458,405,car
1090,353,170,412,229,person
1091,96,138,465,408,car
1092,164,1,496,274,person
1093,25,222,614,425,motorcycle
1094,186,110,381,394,person
1095,268,237,336,274,hot dog
1096,273,306,363,372,person
1097,335,334,374,354,surfboard
1098,272,306,356,373,person
1099,347,334,378,357,surfboard
1100,615,81,635,215,person
1101,545,142,637,277,horse
1102,491,97,536,198,person
1103,424,137,590,223,horse
1104,261,61,318,217,person
1105,194,84,426,285,horse
1106,501,102,540,195,person
1107,436,132,597,235,horse
1108,270,58,313,197,person
1109,197,90,420,281,horse
1110,198,7,401,358,person
1111,69,73,581,473,motorcycle
1112,263,101,349,257,person
1113,322,93,380,137,frisbee
1114,310,121,391,429,person
1115,313,114,409,418,person
1116,329,92,377,125,frisbee
1117,274,85,338,166,person
1118,146,109,369,177,boat
1119,2,1,395,638,person
1120,63,453,355,630,couch
1121,268,125,400,397,person
1122,2,2,327,631,horse
1123,350,154,411,198,person
1124,21,120,619,379,car
1125,346,145,415,221,person
1126,20,94,622,361,car
1127,435,101,546,346,person
1128,461,140,527,229,baseball bat
1129,304,136,437,389,person
1130,339,189,363,243,baseball bat
1131,308,135,435,390,person
1132,345,198,361,231,baseball bat
1133,121,157,295,525,person
1134,121,347,137,464,baseball bat
1135,227,45,356,281,person
1136,132,41,474,423,horse
1137,235,234,372,414,person
1138,225,259,368,453,motorcycle
1139,420,232,471,261,person
1140,428,253,498,331,motorcycle
1141,467,218,553,343,person
1142,198,314,457,467,dining table
1143,171,201,263,324,person
1144,303,202,400,337,person
1145,104,209,254,469,person
1146,372,247,591,473,person
1147,19,108,333,420,person
1148,25,139,630,413,couch
1149,117,77,627,471,person
1150,285,281,335,349,banana
1151,4,1,636,181,person
1152,12,44,302,169,knife
1153,1,0,638,189,person
1154,1,21,334,181,knife
1155,111,1,612,427,person
1156,191,297,529,428,cake
1157,8,56,235,458,person
1158,89,436,184,513,skateboard
1159,294,294,366,441,person
1160,275,422,330,441,skateboard
1161,173,129,328,339,person
1162,258,239,296,315,wine glass
1163,282,160,500,394,person
1164,296,238,334,310,wine glass
1165,97,0,174,74,person
1166,36,121,550,415,bicycle
1167,1,1,549,474,person
1168,245,260,488,401,hot dog
1169,146,81,243,254,person
1170,1,206,448,425,dining table
1171,310,57,427,236,person
1172,8,89,164,322,person
1173,378,113,535,425,person
1174,73,93,158,284,person
1175,70,211,439,424,dining table
1176,205,49,413,254,person
1177,194,106,358,282,motorcycle
1178,253,58,405,251,person
1179,199,107,353,283,motorcycle
1180,97,101,603,425,person
1181,338,61,637,424,person
1182,392,193,444,283,person
1183,341,145,491,273,umbrella
1184,176,192,309,278,person
1185,97,208,330,319,boat
1186,153,152,281,457,person
1187,196,265,491,439,bicycle
1188,251,38,592,464,person
1189,3,1,337,464,bottle
1190,109,2,633,469,person
1191,195,270,317,472,bottle
1192,113,121,323,395,person
1193,52,416,167,492,broccoli
1194,212,44,374,523,person
1195,122,400,195,455,knife
1196,270,5,418,567,person
1197,183,33,372,636,person
1198,119,411,232,445,knife
1199,206,1,423,638,person
1200,210,1,421,632,person
1201,119,417,194,446,knife
1202,293,44,422,412,person
1203,15,77,118,410,parking meter
1204,148,5,330,409,person
1205,453,158,601,409,person
1206,436,257,631,455,bicycle
1207,205,221,394,517,person
1208,199,350,399,590,bicycle
1209,121,145,218,349,person
1210,133,220,255,369,bicycle
1211,294,153,413,381,person
1212,300,249,465,417,bicycle
1213,5,61,113,213,person
1214,41,130,127,232,bicycle
1215,69,58,164,233,person
1216,114,112,189,241,bicycle
1217,180,49,282,245,person
1218,220,134,290,248,bicycle
1219,233,57,334,259,person
1220,260,118,357,267,bicycle
1221,347,35,473,293,person
1222,418,181,477,311,bicycle
1223,297,61,567,339,person
1224,306,137,611,387,bicycle
1225,333,37,444,113,person
1226,399,169,477,271,bicycle
1227,2,63,75,201,person
1228,37,116,133,232,bicycle
1229,335,33,452,138,person
1230,410,184,489,269,bicycle
1231,71,45,156,235,person
1232,92,106,193,253,bicycle
1233,233,56,337,255,person
1234,301,120,363,273,bicycle
1235,191,21,368,422,person
1236,331,166,420,259,knife
1237,143,79,311,377,person
1238,135,220,347,439,bicycle
1239,173,75,262,357,person
1240,94,183,351,437,bicycle
1241,238,84,312,231,person
1242,83,181,534,426,dining table
1243,105,106,193,257,person
1244,422,90,505,265,person
1245,525,85,632,415,person
1246,1,130,118,453,person
1247,136,63,169,109,person
1248,70,97,222,157,dining table
1249,81,74,110,146,person
1250,8,124,96,351,person
1251,85,193,545,466,dining table
1252,260,144,291,220,person
1253,22,115,596,431,car
1254,125,141,184,213,person
1255,247,140,300,229,person
1256,29,113,620,430,car
1257,180,150,241,229,person
1258,282,143,384,227,person
1259,150,305,242,539,person
1260,130,87,179,169,kite
1261,32,2,570,522,person
1262,238,373,480,473,remote
1263,0,105,158,421,person
1264,94,187,639,421,couch
1265,145,152,438,422,person
1266,287,100,635,421,person
1267,303,286,530,528,person
1268,448,351,488,409,remote
1269,330,308,519,525,person
1270,445,350,496,397,remote
1271,25,21,586,422,person
1272,55,215,279,365,cup
1273,144,60,363,334,person
1274,1,189,634,356,bed
1275,232,144,454,425,person
1276,193,51,435,192,skateboard
1277,206,144,436,424,person
1278,199,60,408,254,skateboard
1279,250,149,421,637,person
1280,1,280,419,637,motorcycle
1281,4,172,388,636,person
1282,85,341,415,636,person
1283,0,106,419,548,umbrella
1284,121,89,379,316,person
1285,222,241,393,343,skateboard
1286,176,104,371,317,person
1287,220,258,380,333,skateboard
1288,533,222,542,232,person
1289,93,166,112,203,traffic light
1290,28,160,49,200,traffic light
1291,137,157,159,209,traffic light
1292,522,219,532,229,person
1293,494,215,504,228,person
1294,165,197,180,207,person
1295,181,193,192,208,person
1296,274,199,285,215,person
1297,506,214,519,229,person
1298,325,201,339,218,person
1299,402,205,423,224,person
1300,450,141,527,340,person
1301,444,332,509,362,skateboard
1302,27,241,35,255,person
1303,167,109,375,323,bus
1304,3,241,11,270,person
1305,18,239,27,277,person
1306,109,10,158,101,person
1307,99,53,185,106,motorcycle
1308,85,1,184,302,person
1309,55,198,136,302,skateboard
1310,238,13,423,413,person
1311,1,153,252,405,umbrella
1312,219,506,277,618,person
1313,89,97,160,200,kite
1314,352,170,378,195,person
1315,121,148,591,305,car
1316,114,179,249,328,person
1317,92,193,265,386,skis
1318,393,247,555,409,person
1319,369,245,572,477,skis
1320,114,184,238,301,person
1321,230,208,265,384,skis
1322,403,250,535,384,person
1323,370,249,419,428,skis
1324,291,249,354,313,person
1325,188,294,445,341,boat
1326,222,17,411,321,person
1327,190,150,406,423,bicycle
1328,190,3,386,373,person
1329,185,168,397,425,bicycle
1330,219,105,327,329,person
1331,183,206,489,340,bicycle
1332,53,121,297,425,person
1333,249,110,291,169,frisbee
1334,323,277,412,441,person
1335,332,307,396,408,backpack
1336,227,269,349,459,person
1337,245,301,338,443,backpack
1338,392,232,491,465,person
1339,395,318,479,416,backpack
1340,352,270,413,447,person
1341,332,291,400,418,backpack
1342,241,262,331,461,person
1343,259,309,349,451,backpack
1344,400,249,515,469,person
1345,409,313,485,425,backpack
1346,2,281,429,615,person
1347,219,109,474,608,cat
1348,127,124,617,277,person
1349,19,224,421,361,cat
1350,148,158,280,397,person
1351,216,219,274,379,fire hydrant
1352,113,236,317,513,person
1353,257,157,517,550,tv
1354,355,63,596,477,person
1355,465,95,481,125,cell phone
1356,67,24,387,479,person
1357,238,115,275,172,cell phone
1358,349,65,602,478,person
1359,467,102,485,124,cell phone
1360,78,22,390,477,person
1361,228,115,279,196,cell phone
1362,173,53,307,410,person
1363,125,211,437,453,bicycle
1364,0,173,465,417,person
1365,0,122,474,476,couch
1366,319,104,450,285,person
1367,392,280,477,318,surfboard
1368,151,157,247,280,person
1369,239,159,312,290,fire hydrant
1370,164,112,301,363,person
1371,190,32,391,125,umbrella
1372,0,0,171,315,person
1373,171,157,572,438,cake
1374,252,259,300,389,person
1375,270,260,298,292,backpack
1376,176,273,224,436,person
1377,204,290,227,346,backpack
1378,251,261,299,386,person
1379,274,253,301,289,backpack
1380,173,269,221,429,person
1381,209,292,234,356,backpack
1382,172,13,440,410,person
1383,183,76,254,111,frisbee
1384,49,54,237,312,person
1385,112,256,171,345,skateboard
1386,230,90,342,345,person
1387,265,233,406,374,sheep
1388,229,90,339,348,person
1389,249,236,451,402,sheep
1390,184,116,198,129,person
1391,14,65,607,268,boat
1392,358,146,371,160,person
1393,252,148,263,169,person
1394,93,99,110,119,person
1395,104,110,122,130,person
1396,257,126,278,144,person
1397,126,120,142,143,person
1398,309,154,325,178,person
1399,196,131,210,160,person
1400,150,127,170,148,person
1401,171,135,190,158,person
1402,380,152,400,174,person
1403,337,159,356,183,person
1404,222,138,242,162,person
1405,323,130,343,155,person
1406,271,149,295,174,person
1407,403,164,425,194,person
1408,61,83,89,137,person
1409,437,103,480,197,person
1410,320,154,383,217,person
1411,9,57,616,282,boat
1412,409,76,483,229,person
1413,9,57,614,270,boat
1414,6,9,291,465,person
1415,326,29,499,471,scissors
1416,2,0,265,473,person
1417,343,23,457,477,scissors
1418,241,104,388,376,person
1419,182,197,278,280,baseball bat
1420,247,107,380,379,person
1421,197,215,259,276,baseball bat
1422,243,98,396,372,person
1423,200,212,284,280,baseball bat
1424,3,126,418,638,person
1425,6,379,310,459,book
1426,201,29,593,408,person
1427,242,78,311,138,baseball glove
1428,191,19,594,407,person
1429,226,57,315,160,baseball glove
1430,602,294,638,474,person
1431,3,287,636,477,dining table
1432,87,83,272,294,person
1433,0,224,183,475,person
1434,269,100,565,286,person
1435,569,303,590,320,person
1436,489,77,528,118,kite
1437,547,270,573,287,person
1438,323,120,386,179,kite
1439,293,291,334,322,person
1440,115,179,163,237,kite
1441,508,121,636,353,person
1442,127,147,589,353,dining table
1443,173,109,317,364,person
1444,187,336,289,371,skateboard
1445,152,102,341,349,person
1446,190,327,298,368,skateboard
1447,169,103,318,360,person
1448,180,332,297,381,skateboard
1449,180,32,450,386,person
1450,165,174,226,236,sports ball
1451,139,0,420,141,person
1452,47,75,219,350,wine glass
1453,2,8,122,206,person
1454,264,1,463,451,wine glass
1455,299,63,454,386,person
1456,133,177,348,371,dog
1457,120,7,541,588,person
1458,337,213,591,616,chair
1459,131,71,270,362,person
1460,127,113,286,316,chair
1461,332,34,499,417,person
1462,335,112,484,321,chair
1463,41,217,50,245,person
1464,52,256,186,300,dining table
1465,337,213,353,241,person
1466,329,253,411,287,dining table
1467,106,226,126,250,person
1468,307,214,325,245,person
1469,74,217,94,248,person
1470,493,209,518,245,person
1471,501,240,613,273,dining table
1472,265,213,288,262,person
1473,127,229,160,269,person
1474,5,230,34,280,person
1475,71,258,92,328,person
1476,593,289,624,353,person
1477,572,279,637,337,dining table
1478,158,246,191,309,person
1479,199,305,449,469,dining table
1480,23,244,64,298,person
1481,282,253,336,309,person
1482,101,280,162,449,person
1483,151,317,261,477,person
1484,347,309,465,468,person
1485,205,141,452,411,person
1486,303,37,362,96,sports ball
1487,320,279,351,335,person
1488,285,292,374,366,boat
1489,267,146,438,275,person
1490,290,206,631,366,couch
1491,1,56,125,296,person
1492,2,137,639,358,bench
1493,121,88,325,358,person
1494,1,116,356,395,person
1495,1,39,595,395,cat
1496,268,8,585,387,person
1497,13,34,578,380,cat
1498,285,121,386,218,person
1499,149,222,463,423,dining table
1500,1,1,245,393,person
1501,217,201,315,299,donut
1502,485,61,530,141,person
1503,472,102,534,160,bicycle
1504,285,60,329,168,person
1505,294,100,337,175,bicycle
1506,236,87,305,247,person
1507,230,152,297,283,bicycle
1508,459,117,569,345,person
1509,423,189,583,379,bicycle
1510,288,65,329,165,person
1511,272,103,338,173,bicycle
1512,483,58,533,142,person
1513,469,93,552,163,bicycle
1514,483,56,510,129,person
1515,463,105,511,163,bicycle
1516,277,67,325,153,person
1517,285,115,326,168,bicycle
1518,244,85,290,245,person
1519,230,159,284,277,bicycle
1520,476,122,595,345,person
1521,428,204,589,376,bicycle
1522,409,12,541,162,person
1523,402,27,566,113,skateboard
1524,303,186,328,217,person
1525,70,158,601,331,car
1526,283,187,317,222,person
1527,280,183,325,224,person
1528,69,159,602,334,car
1529,591,66,634,476,person
1530,80,145,633,429,couch
1531,4,76,176,476,person
1532,254,89,391,340,person
1533,41,46,252,290,bird
1534,105,243,279,478,person
1535,33,230,636,477,horse
1536,328,79,450,477,person
1537,18,30,570,476,person
1538,266,241,522,459,cup
1539,133,132,486,350,person
1540,437,242,488,275,frisbee
1541,214,129,337,336,person
1542,185,305,385,351,snowboard
1543,175,177,199,197,person
1544,103,163,225,257,car
1545,131,173,161,198,person
1546,97,156,228,261,car
1547,140,2,408,334,person
1548,289,3,344,198,tie
1549,126,135,186,354,person
1550,165,124,191,150,sports ball
1551,2,153,309,486,person
1552,74,233,368,495,bench
1553,39,0,361,477,person
1554,1,207,485,476,horse
1555,222,126,417,325,person
1556,390,258,470,325,bowl
1557,337,181,613,477,person
1558,179,142,308,302,person
1559,10,196,636,332,boat
1560,184,127,300,259,person
1561,16,195,632,367,boat
1562,164,42,299,207,person
1563,179,194,248,219,skateboard
1564,125,17,304,220,person
1565,166,182,254,225,skateboard
1566,105,34,196,417,person
1567,192,127,410,402,motorcycle
1568,160,211,247,290,person
1569,45,195,326,452,car
1570,45,195,326,452,truck
1571,153,213,261,286,person
1572,517,35,633,171,stop sign
1573,69,21,329,182,person
1574,90,107,254,242,skateboard
1575,297,13,487,432,person
1576,156,120,599,495,motorcycle
1577,272,26,540,439,person
1578,162,93,621,502,motorcycle
1579,181,21,351,424,person
1580,26,269,628,420,bench
1581,216,149,302,341,person
1582,218,311,307,351,snowboard
1583,312,161,405,338,person
1584,313,297,366,346,snowboard
1585,109,154,216,340,person
1586,88,317,212,344,snowboard
1587,323,147,406,325,person
1588,322,294,357,343,snowboard
1589,221,140,303,335,person
1590,216,301,302,342,snowboard
1591,115,138,205,332,person
1592,93,309,202,351,snowboard
1593,318,162,401,334,person
1594,315,315,353,346,snowboard
1595,118,152,211,335,person
1596,85,307,217,343,snowboard
1597,185,265,275,417,person
1598,14,3,634,418,book
1599,181,236,280,417,person
1600,193,298,253,347,laptop
1601,95,0,369,458,person
1602,82,293,423,403,snowboard
1603,9,81,496,416,person
1604,351,98,452,207,bird
1605,91,360,423,553,person
1606,2,3,425,638,keyboard
1607,219,1,478,635,person
1608,112,24,461,541,backpack
1609,15,224,230,506,person
1610,166,411,263,505,bird
1611,206,165,298,370,person
1612,203,357,305,416,skateboard
1613,145,152,337,379,person
1614,193,349,317,416,skateboard
1615,144,149,334,382,person
1616,200,351,295,405,skateboard
1617,387,22,630,421,person
1618,380,168,631,410,surfboard
1619,1,1,248,410,person
1620,5,97,276,401,surfboard
1621,333,158,346,178,person
1622,326,144,381,206,horse
1623,440,125,469,189,person
1624,404,151,491,220,horse
1625,242,72,310,230,person
1626,168,118,370,290,horse
1627,197,41,445,409,person
1628,367,248,451,354,banana
1629,190,45,442,412,person
1630,382,277,409,349,banana
1631,153,26,637,471,person
1632,217,241,601,469,backpack
1633,141,86,189,143,person
1634,115,112,197,175,motorcycle
1635,137,81,191,154,person
1636,121,95,201,177,motorcycle
1637,59,51,287,630,person
1638,0,220,473,590,bench
1639,148,130,311,385,person
1640,192,327,270,417,skateboard
1641,125,107,322,331,person
1642,178,322,276,443,skateboard
1643,144,1,620,426,person
1644,85,251,280,428,backpack
1645,37,4,634,320,person
1646,1,200,129,305,mouse
1647,219,262,250,357,person
1648,46,4,429,394,boat
1649,255,268,291,361,person
1650,256,263,307,371,person
1651,85,5,450,409,boat
1652,205,268,260,367,person
1653,41,0,435,389,boat
1654,253,185,633,473,person
1655,8,27,478,467,tv
1656,151,13,472,318,person
1657,113,200,538,548,chair
1658,340,133,501,438,person
1659,454,232,515,252,frisbee
